REPORT_DISTRICT,REPORT_DISTNAME,REPORT_CHARTER_STATUS,BLANK_COLUMN,DISTRICT,SERVICE,SERVICEX,CTE_STUDENTS,CTE_HOURS,CTE_AVG,ALL_STUDENTS,ALL_HOURS,ALL_AVG
,,,,188901,A3220200,AP ENGLISH LITERATURE AND COMP,200,"1,074",5.4,242,"1,302",5.4
,,,,188901,A3330100,AP U.S. GOVERNMENT & POLITICS,112,336,3,150,450,3
,,,,188901,A3340100,AP UNITED STATES HISTORY,147,801,5.4,210,"1,167",5.6
,,,,188901,A3350100,AP PSYCHOLOGY,3,3,3,3,3,3
,,,,188901,A3440100,AP LANG & CULTURE - SPANISH,12,48,4,11,66,6
,,,,188901,CP110100,COLGE PREP CRSE ENGL LANG ARTS,168,939,5.6,184,"1,032",5.6
,,,,188901,CP111200,COLGE PREP COURSE MATHEMATICS,157,792,5,174,882,5.1
Total,,,,188901,,,"1,401","7,133",5.1,"1,778","9,212",5.2
,,,,188901,,,,,,,,
188902,RIVER ROAD ISD,TRADITIONAL ISD/CSD,,188902,3101100,PRECALCULUS (PRE CALC),17,68,4,21,84,4
,,,,188902,3155600,MUSIC STUDIES-MUSIC APPREC. I,14,42,3,14,42,3
,,,,188902,3220400,ENGLISH IV (ENG 4),14,75,5.4,20,93,4.7
,,,,188902,3240900,PUBLIC SPEAKING I (PUBSPKG1),20,60,3,20,60,3
,,,,188902,3310300,ECONOMICS W/EMPH FREE ENTERPR,16,48,3,20,60,3
,,,,188902,3330100,UNITED STATES GOVERNMENT (GOVT,16,48,3,21,63,3
,,,,188902,3340100,US HISTORY STUDIES SINCE 1877,23,129,5.6,25,141,5.6
,,,,188902,3350100,PSYCHOLOGY (PSYCH),6,18,3,7,21,3
Total,,,,188902,,,118,488,4.1,138,564,4.1
,,,,188902,,,,,,,,
188903,HIGHLAND PARK ISD,TRADITIONAL ISD/CSD,,188903,3010200,BIOLOGY (BIO),13,52,4,15,60,4
,,,,188903,3101100,PRECALCULUS (PRE CALC),16,100,6.3,16,100,6.3
,,,,188903,3220400,ENGLISH IV (ENG 4),21,117,5.6,21,117,5.6
,,,,188903,3310300,ECONOMICS W/EMPH FREE ENTERPR,16,48,3,16,48,3
,,,,188903,3330100,UNITED STATES GOVERNMENT (GOVT,19,57,3,19,57,3
,,,,188903,3340100,US HISTORY STUDIES SINCE 1877,15,45,3,15,45,3
,,,,188903,13011400,BUSIN INFO MGT I,10,76,7.6,10,76,7.6
Total,,,,188903,,,98,495,5.1,99,503,5.1
,,,,188903,,,,,,,,
188904,BUSHLAND ISD,TRADITIONAL ISD/CSD,,188904,3102500,INDEP STUDY IN MATH (1ST TIME),32,197,6.2,44,278,6.3
,,,,188904,3102530,STATISTICS,10,30,3,12,36,3
,,,,188904,3220400,ENGLISH IV (ENG 4),56,333,5.9,61,363,6
,,,,188904,3240900,PUBLIC SPEAKING I (PUBSPKG1),45,135,3,56,168,3
,,,,188904,3310300,ECONOMICS W/EMPH FREE ENTERPR,42,126,3,47,141,3
,,,,188904,3330100,UNITED STATES GOVERNMENT (GOVT,49,147,3,54,162,3
,,,,188904,3340100,US HISTORY STUDIES SINCE 1877,46,264,5.7,64,372,5.8
,,,,188904,3350100,PSYCHOLOGY (PSYCH),15,45,3,24,72,3
,,,,188904,3370100,SOCIOLOGY (SOC),7,21,3,12,36,3
,,,,188904,3440400,LANG O/T ENGLISH IV - SPANISH,10,80,8,13,104,8
,,,,188904,3980400,LANG O/T ENGLISH IV - ASL,6,24,4,6,24,4
,,,,188904,13020510,PRCTM IN HLTH SCIENCE 2ND TIME,0,25,0,0,25,0
,,,,188904,13037200,SCIENTIFIC RESEARCH & DESIGN,18,144,8,28,224,8
Total,,,,188904,,,339,"1,571",4.6,424,"2,005",4.7
,,,,188904,,,,,,,,
189901,MARFA ISD,TRADITIONAL ISD/CSD,,189901,3155600,MUSIC STUDIES-MUSIC APPREC. I,1,1,1,1.4,1.4,1.4
,,,,189901,3220300,ENGLISH III (ENG 3),,0,,3,3,3
,,,,189901,3310300,ECONOMICS W/EMPH FREE ENTERPR,3,3,3,3,3,3
,,,,189901,3330100,UNITED STATES GOVERNMENT (GOVT,3,3,3,7,21,3
,,,,189901,3340100,US HISTORY STUDIES SINCE 1877,4,16,4,0,19,0
,,,,189901,3350100,PSYCHOLOGY (PSYCH),,0,,3,3,3
Total,,,,189901,,,13,26,2,18,56,3.1
,,,,189901,,,,,,,,
189902,PRESIDIO ISD,TRADITIONAL ISD/CSD,,189902,3100500,ALGEBRA I (ALG 1),6,6,6,6,6,6
,,,,189902,3101100,PRECALCULUS (PRE CALC),9,27,3,10,30,3
,,,,189902,3102500,INDEP STUDY IN MATH (1ST TIME),10,33,3.3,13,42,3.2
,,,,189902,3102501,INDEP STUDY IN MATH (2ND TIME),3,3,3,3,12,4
,,,,189902,3155600,MUSIC STUDIES-MUSIC APPREC. I,17,51,3,36,108,3
,,,,189902,3220200,ENGLISH II (ENG 2),13,39,3,16,75,4.7
,,,,189902,3220300,ENGLISH III (ENG 3),18,72,4,28,120,4.3
,,,,189902,3220400,ENGLISH IV (ENG 4),3,12,4,6,18,3
,,,,189902,3240900,PUBLIC SPEAKING I (PUBSPKG1),15,45,3,37,111,3
,,,,189902,3330100,UNITED STATES GOVERNMENT (GOVT,3,3,3,3,3,3
,,,,189902,3340100,US HISTORY STUDIES SINCE 1877,11,54,4.9,21,96,4.6
,,,,189902,3350100,PSYCHOLOGY (PSYCH),6,24,4,14,42,3
,,,,189902,3370100,SOCIOLOGY (SOC),6,24,4,14,42,3
,,,,189902,3380001,SOCIAL STD ADV STDYS (1ST TME),11,33,3,16,48,3
,,,,189902,3380002,SPEC TOPIC IN SOC STUD (1ST),7,21,3,11,33,3
,,,,189902,3380021,SOCIAL STD ADV STDYS (2ND TME),3,3,3,3,3,3
,,,,189902,3440100,LANG O/T ENGLISH I - SPANISH,60,360,6,68,408,6
,,,,189902,3440200,LANG O/T ENGLISH II - SPANISH,62,369,6,70,417,6
,,,,189902,3440300,LANG O/T ENGLISH III - SPANISH,43,258,6,48,288,6
,,,,189902,13008500,AUDIO/VIDEO PRODUCTION I,3,3,3,3,3,3
,,,,189902,13008800,GRAPHIC DSGN & ILLUSTRATION I,3,3,3,3,3,3
,,,,189902,13008900,GRAPHIC DSGN & ILLUSTRATION II,3,3,3,3,3,3
,,,,189902,13011400,BUSIN INFO MGT I,5,15,3,5,15,3
,,,,189902,13011410,BUSINESS INFO MGT I/BIZ LAB,3,3,3,3,3,3
,,,,189902,13011500,BUSIN INFO MGT II,3,3,3,3,3,3
,,,,189902,13016700,ACCOUNTING II,3,3,3,3,3,3
,,,,189902,13020300,MEDICAL TERMINOLOGY,3,3,3,3,3,3
,,,,189902,13020400,HEALTH SCIENCE THEORY,3,3,3,3,3,3
,,,,189902,13020800,PATHOPHYSIOLOGY,3,3,3,3,3,3
,,,,189902,13020960,HEALTH INFORMATICS,3,3,3,3,3,3
,,,,189902,13022550,INTRODUCTION TO CULINARY ARTS,3,3,3,3,3,3
,,,,189902,13022800,HOSPITALITY SERVICES,3,3,3,3,3,3
,,,,189902,13022900,PRCTM IN HSPITALTY SVCS 1ST TM,3,3,3,3,3,3
,,,,189902,13027800,DIGITAL MEDIA,3,3,3,3,3,3
,,,,189902,13029200,"PRINC LAW, PUB SAFE,CORRT &SEC",9,27,3,12,36,3
,,,,189902,13032400,WELDING II,3,3,3,3,3,3
,,,,189902,13037200,SCIENTIFIC RESEARCH & DESIGN,12,69,5.8,17,99,5.8
,,,,189902,IHE11200,SCIENCE-INST OF HIGH ED ENDRSD,12,24,2,17,34,2
Total,,,,189902,,,366,"1,674",4.6,496,"2,182",4.4
,,,,189902,,,,,,,,
190903,RAINS ISD,TRADITIONAL ISD/CSD,,190903,3101100,PRECALCULUS (PRE CALC),3,3,3,3,3,3
,,,,190903,3102500,INDEP STUDY IN MATH (1ST TIME),12,36,3,14,42,3
,,,,190903,3102530,STATISTICS,6,24,4,10,30,3
,,,,190903,3220300,ENGLISH III (ENG 3),28,168,6,32,192,6
,,,,190903,3340100,US HISTORY STUDIES SINCE 1877,3,3,3,7,21,3
,,,,190903,13020300,MEDICAL TERMINOLOGY,6,18,3,3,3,3
Total,,,,190903,,,61,267,4.4,70,306,4.4
,,,,190903,,,,,,,,
191901,CANYON ISD,TRADITIONAL ISD/CSD,,191901,3101100,PRECALCULUS (PRE CALC),226,"1,020",4.5,285,"1,329",4.7
,,,,191901,3102500,INDEP STUDY IN MATH (1ST TIME),25,150,6,26,156,6
,,,,191901,3220400,ENGLISH IV (ENG 4),113,660,5.8,131,762,5.8
,,,,191901,3240900,PUBLIC SPEAKING I (PUBSPKG1),40,120,3,57,171,3
,,,,191901,3310300,ECONOMICS W/EMPH FREE ENTERPR,19,57,3,19,57,3
,,,,191901,3330100,UNITED STATES GOVERNMENT (GOVT,75,225,3,79,237,3
,,,,191901,3340100,US HISTORY STUDIES SINCE 1877,100,597,6,137,816,6
,,,,191901,3440300,LANG O/T ENGLISH III - SPANISH,13,100,7.7,27,208,7.7
,,,,191901,3980300,LANG O/T ENGLISH III - ASL,23,138,6,33,195,5.9
,,,,191901,13000700,ADVANCED ANIMAL SCIENCE,3,3,3,3,3,3
,,,,191901,13002100,ADV PLANT & SOIL SCIENCE,3,3,3,3,3,3
,,,,191901,13011500,BUSIN INFO MGT II,10,30,3,10,30,3
,,,,191901,13020500,PRCTM IN HLTH SCIENCE 1ST TIME,12,36,3,12,36,3
,,,,191901,13037200,SCIENTIFIC RESEARCH & DESIGN,16,93,5.8,16,93,5.8
,,,,191901,A3010200,AP BIOLOGY,26,208,8,46,360,7.8
,,,,191901,A3040000,AP CHEMISTRY,15,116,7.7,30,232,7.7
,,,,191901,A3330100,AP U.S. GOVERNMENT & POLITICS,106,318,3,134,402,3
,,,,191901,A3340100,AP UNITED STATES HISTORY,88,516,5.9,129,762,5.9
Total,,,,191901,,,907,"4,399",4.9,"1,171","5,861",5
,,,,191901,,,,,,,,
192901,REAGAN COUNTY ISD,TRADITIONAL ISD/CSD,,192901,3102500,INDEP STUDY IN MATH (1ST TIME),6,18,3,6,18,3
,,,,192901,3220300,ENGLISH III (ENG 3),10,30,3,10,30,3
,,,,192901,3220400,ENGLISH IV (ENG 4),6,24,4,6,24,4
,,,,192901,3330100,UNITED STATES GOVERNMENT (GOVT,3,12,4,3,12,4
,,,,192901,3380001,SOCIAL STD ADV STDYS (1ST TME),10,30,3,10,30,3
Total,,,,192901,,,24,114,4.8,24,114,4.8
,,,,192901,,,,,,,,
193801,BIG SPRINGS CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,,193801,3221600,HUMANITIES (FIRST TIME TAKEN),5,15,3,5,15,3
,,,,193801,3310300,ECONOMICS W/EMPH FREE ENTERPR,3,3,3,3,3,3
,,,,193801,3330100,UNITED STATES GOVERNMENT (GOVT,3,3,3,3,3,3
,,,,193801,3370100,SOCIOLOGY (SOC),3,12,4,5,15,3
Total,,,,193801,,,13,39,3,14,42,3
,,,,193801,,,,,,,,
193902,LEAKEY ISD,TRADITIONAL ISD/CSD,,193902,3102500,INDEP STUDY IN MATH (1ST TIME),6,6,6,6,18,3
,,,,193902,3220400,ENGLISH IV (ENG 4),3,12,4,6,24,4
,,,,193902,3240900,PUBLIC SPEAKING I (PUBSPKG1),3,3,3,3,3,3
,,,,193902,3310301,ECONOMICS ADV STUDIES (1ST),3,3,3,6,18,3
,,,,193902,3340100,US HISTORY STUDIES SINCE 1877,11,33,3,13,39,3
,,,,193902,3350100,PSYCHOLOGY (PSYCH),3,12,4,9,27,3
,,,,193902,3370100,SOCIOLOGY (SOC),3,3,3,5,15,3
,,,,193902,3380001,SOCIAL STD ADV STDYS (1ST TME),6,18,3,10,30,3
,,,,193902,3380002,SPEC TOPIC IN SOC STUD (1ST),5,15,3,10,30,3
,,,,193902,3440300,LANG O/T ENGLISH III - SPANISH,3,3,3,3,3,3
,,,,193902,13029300,LAW ENFORCEMENT I,3,3,3,3,3,3
,,,,193902,13032250,INTRODUCTION TO WELDING,9,36,4,9,36,4
,,,,193902,N1160012,TEAM SPORT OFFICIATING,3,3,3,3,3,3
,,,,193902,PES00052,FOUND OF PERSON FITNESS,3,3,3,3,3,3
Total,,,,193902,,,45,177,3.9,72,270,3.8
,,,,193902,,,,,,,,
194902,AVERY ISD,TRADITIONAL ISD/CSD,,194902,3102500,INDEP STUDY IN MATH (1ST TIME),11,33,3,11,33,3
,,,,194902,3220400,ENGLISH IV (ENG 4),13,75,5.8,13,75,5.8
,,,,194902,3330100,UNITED STATES GOVERNMENT (GOVT,12,36,3,12,36,3
,,,,194902,3340100,US HISTORY STUDIES SINCE 1877,13,78,6,13,78,6
Total,,,,194902,,,49,222,4.5,49,222,4.5
,,,,194902,,,,,,,,
194903,RIVERCREST ISD,TRADITIONAL ISD/CSD,,194903,3102501,INDEP STUDY IN MATH (2ND TIME),4.5,4.5,4.5,4.5,4.5,4.5
,,,,194903,3220400,ENGLISH IV (ENG 4),17,90,5.3,17,90,5.3
,,,,194903,3310300,ECONOMICS W/EMPH FREE ENTERPR,6,18,3,6,18,3
,,,,194903,3330100,UNITED STATES GOVERNMENT (GOVT,11,33,3,11,33,3
,,,,194903,3340100,US HISTORY STUDIES SINCE 1877,6,18,3,6,18,3
,,,,194903,3350100,PSYCHOLOGY (PSYCH),4.5,4.5,4.5,4.5,4.5,4.5
,,,,194903,3380001,SOCIAL STD ADV STDYS (1ST TME),3,3,3,3,3,3
,,,,194903,13020300,MEDICAL TERMINOLOGY,3,3,3,3,3,3
,,,,194903,13020600,ANATOMY & PHYSIOLOGY,8,8,8,8,8,8
Total,,,,194903,,,45,194,4.3,45,194,4.3
,,,,194903,,,,,,,,
194904,CLARKSVILLE ISD,TRADITIONAL ISD/CSD,,194904,3101100,PRECALCULUS (PRE CALC),5,5,5,5.3,5.3,5.3
,,,,194904,3220300,ENGLISH III (ENG 3),14,81,5.8,17,99,5.8
,,,,194904,3220400,ENGLISH IV (ENG 4),12,48,4,12,48,4
,,,,194904,3330100,UNITED STATES GOVERNMENT (GOVT,20,60,3,22,66,3
,,,,194904,3340100,US HISTORY STUDIES SINCE 1877,18,54,3,12,72,6
,,,,194904,3350100,PSYCHOLOGY (PSYCH),3,3,3,3,3,3
,,,,194904,3380001,SOCIAL STD ADV STDYS (1ST TME),12,48,4,12,48,4
Total,,,,194904,,,68,327,4.8,78,381,4.9
,,,,194904,,,,,,,,
194905,DETROIT ISD,TRADITIONAL ISD/CSD,,194905,3102500,INDEP STUDY IN MATH (1ST TIME),7,21,3,7,21,3
,,,,194905,3102530,STATISTICS,7,21,3,7,21,3
,,,,194905,3220300,ENGLISH III (ENG 3),10,60,6,10,60,6
,,,,194905,3220400,ENGLISH IV (ENG 4),18,54,3,18,54,3
,,,,194905,3310300,ECONOMICS W/EMPH FREE ENTERPR,15,45,3,15,45,3
,,,,194905,3330100,UNITED STATES GOVERNMENT (GOVT,14,42,3,14,42,3
,,,,194905,3350100,PSYCHOLOGY (PSYCH),6,18,3,6,18,3
,,,,194905,3380001,SOCIAL STD ADV STDYS (1ST TME),3,3,3,3,3,3
,,,,194905,3500200,ART II,12,36,3,12,36,3
,,,,194905,13020500,PRCTM IN HLTH SCIENCE 1ST TIME,3,3,3,3,3,3
,,,,194905,13020600,ANATOMY & PHYSIOLOGY,3,12,4,3,12,4
Total,,,,194905,,,88,321,3.6,88,321,3.6
,,,,194905,,,,,,,,
195902,BALMORHEA ISD,TRADITIONAL ISD/CSD,,195902,3155600,MUSIC STUDIES-MUSIC APPREC. I,3,3,3,3,3,3
,,,,195902,3220300,ENGLISH III (ENG 3),,0,,4.5,4.5,4.5
,,,,195902,3220400,ENGLISH IV (ENG 4),6,18,3,6,18,3
,,,,195902,3240900,PUBLIC SPEAKING I (PUBSPKG1),3,3,3,3,3,3
,,,,195902,3310300,ECONOMICS W/EMPH FREE ENTERPR,3,3,3,3,3,3
,,,,195902,3330100,UNITED STATES GOVERNMENT (GOVT,3,3,3,3,3,3
,,,,195902,3350100,PSYCHOLOGY (PSYCH),3,3,3,3,3,3
,,,,195902,3370100,SOCIOLOGY (SOC),,0,,3,3,3
,,,,195902,13011400,BUSIN INFO MGT I,17,99,5.8,17,99,5.8
,,,,195902,13011500,BUSIN INFO MGT II,9,36,4,9,36,4
,,,,195902,13020400,HEALTH SCIENCE THEORY,6,6,6,6,6,6
Total,,,,195902,,,38,192,5.1,41,204,5
,,,,195902,,,,,,,,
196901,AUSTWELL-TIVOLI ISD,TRADITIONAL ISD/CSD,,196901,3155600,MUSIC STUDIES-MUSIC APPREC. I,3,3,3,3,3,3
,,,,196901,3330100,UNITED STATES GOVERNMENT (GOVT,3,3,3,3,3,3
,,,,196901,3340100,US HISTORY STUDIES SINCE 1877,6,6,6,6,6,6
,,,,196901,3350100,PSYCHOLOGY (PSYCH),3,12,4,3,12,4
,,,,196901,3500110,ART I - ART APPRECIATION,3,3,3,3,3,3
Total,,,,196901,,,9,27,3,10,33,3.3
,,,,196901,,,,,,,,
196902,WOODSBORO ISD,TRADITIONAL ISD/CSD,,196902,3020000,ENVIRONMENTAL SYSTEMS-ENVIRSYS,3,3,3,3,3,3
,,,,196902,3102500,INDEP STUDY IN MATH (1ST TIME),7,21,3,6,24,4
,,,,196902,3102501,INDEP STUDY IN MATH (2ND TIME),3,3,3,3,3,3
,,,,196902,3102530,STATISTICS,3,3,3,3,3,3
,,,,196902,3152500,"MUSIC I, APPLIED MUSIC I",3,3,3,3,3,3
,,,,196902,3155600,MUSIC STUDIES-MUSIC APPREC. I,3,3,3,7,21,3
,,,,196902,3220400,ENGLISH IV (ENG 4),6,18,3,7,21,3
,,,,196902,3240900,PUBLIC SPEAKING I (PUBSPKG1),3,3,3,3,3,3
,,,,196902,3241000,PUBLIC SPEAKING II (PUBSPKG2),3,3,3,3,3,3
,,,,196902,3270100,COLLEGE READINESS & STDY SKILS,3,12,4,6,18,3
,,,,196902,3310300,ECONOMICS W/EMPH FREE ENTERPR,3,3,3,3,3,3
,,,,196902,3330100,UNITED STATES GOVERNMENT (GOVT,3,12,4,7,21,3
,,,,196902,3340100,US HISTORY STUDIES SINCE 1877,5,15,3,7,21,3
,,,,196902,3350100,PSYCHOLOGY (PSYCH),,0,,3,3,3
,,,,196902,3370100,SOCIOLOGY (SOC),3,3,3,3,3,3
,,,,196902,3380001,SOCIAL STD ADV STDYS (1ST TME),3,3,3,3,3,3
,,,,196902,3380021,SOCIAL STD ADV STDYS (2ND TME),,0,,3,3,3
,,,,196902,3380032,SPEC TOPICS IN SOC STUD (3RD),3,3,3,3,3,3
,,,,196902,3440300,LANG O/T ENGLISH III - SPANISH,3,3,3,3,3,3
,,,,196902,3810200,ADVANCED HEALTH EDUCATION,3,12,4,3,12,4
,,,,196902,13011400,BUSIN INFO MGT I,3,3,3,3,3,3
,,,,196902,13020200,PRINCIPLES OF HEALTH SCIENCE,3,3,3,3,3,3
,,,,196902,13020300,MEDICAL TERMINOLOGY,3,12,4,3,12,4
,,,,196902,13020400,HEALTH SCIENCE THEORY,3,3,3,3,3,3
,,,,196902,13020700,MEDICAL MICROBIOLOGY,,0,,4,4,4
,,,,196902,13020800,PATHOPHYSIOLOGY,3,12,4,3,12,4
,,,,196902,13029200,"PRINC LAW, PUB SAFE,CORRT &SEC",,0,,6,6,6
,,,,196902,13032200,PRINCIPLES OF MANUFACTURING,3,3,3,3,3,3
,,,,196902,13032300,WELDING I,10,45,4.5,10,45,4.5
,,,,196902,13032500,PRECISION METAL MNUFACTURNG I,10,30,3,10,30,3
,,,,196902,13032600,PRECISION METAL MNUFACTURNG II,11,22,2,11,22,2
,,,,196902,13036500,ENGINEERING DSGN & PRESENTN I,3,3,3,3,3,3
Total,,,,196902,,,74,277,3.7,96,353,3.7
,,,,196902,,,,,,,,
196903,REFUGIO ISD,TRADITIONAL ISD/CSD,,196903,3102500,INDEP STUDY IN MATH (1ST TIME),3,12,4,14,42,3
,,,,196903,3102501,INDEP STUDY IN MATH (2ND TIME),3,3,3,3,3,3
,,,,196903,3220400,ENGLISH IV (ENG 4),6,18,3,10,30,3
,,,,196903,3221800,INDEP STUDY/ENGLISH (1ST TIME),3,3,3,3,3,3
,,,,196903,3221810,INDEP STUDY/ENGLISH (2ND TIME),3,3,3,3,3,3
,,,,196903,3241400,COMMUNICATION APPLICATIONS,3,3,3,6,18,3
,,,,196903,3310300,ECONOMICS W/EMPH FREE ENTERPR,3,3,3,6,18,3
,,,,196903,3330100,UNITED STATES GOVERNMENT (GOVT,5,15,3,9,27,3
,,,,196903,3340100,US HISTORY STUDIES SINCE 1877,3,12,4,11,60,5.5
,,,,196903,3350100,PSYCHOLOGY (PSYCH),3,3,3,9,27,3
,,,,196903,3370100,SOCIOLOGY (SOC),3,3,3,12,36,3
,,,,196903,3380001,SOCIAL STD ADV STDYS (1ST TME),3,3,3,3,3,3
,,,,196903,3500100,ART I (ART 1),3,3,3,3,3,3
,,,,196903,13020200,PRINCIPLES OF HEALTH SCIENCE,3,3,3,3,3,3
,,,,196903,13020400,HEALTH SCIENCE THEORY,3,3,3,3,3,3
,,,,196903,13024400,INTERPERSONAL STUDIES,3,3,3,3,3,3
Total,,,,196903,,,30,105,3.5,76,291,3.8
,,,,196903,,,,,,,,
197902,MIAMI ISD,TRADITIONAL ISD/CSD,,197902,3010200,BIOLOGY (BIO),,0,,6,6,6
,,,,197902,3100700,GEOMETRY (GEOM),6,24,4,6,24,4
,,,,197902,3101100,PRECALCULUS (PRE CALC),6,24,4,9,27,3
,,,,197902,3220300,ENGLISH III (ENG 3),11,33,3,13,39,3
,,,,197902,3220400,ENGLISH IV (ENG 4),9,27,3,11,33,3
,,,,197902,3241400,COMMUNICATION APPLICATIONS,3,3,3,3,3,3
,,,,197902,3250100,"THEATRE I, THEATRE ARTS I",3,3,3,3,3,3
,,,,197902,3330100,UNITED STATES GOVERNMENT (GOVT,3,3,3,3,12,4
,,,,197902,3340100,US HISTORY STUDIES SINCE 1877,10,30,3,14,42,3
,,,,197902,3350100,PSYCHOLOGY (PSYCH),7,21,3,10,30,3
,,,,197902,3370100,SOCIOLOGY (SOC),5,15,3,6,18,3
,,,,197902,3380001,SOCIAL STD ADV STDYS (1ST TME),3,3,3,3,3,3
,,,,197902,3500110,ART I - ART APPRECIATION,3,12,4,5,15,3
,,,,197902,3980100,LANG O/T ENGLISH I - ASL,9,36,4,17,102,6
,,,,197902,3980200,LANG O/T ENGLISH II - ASL,23,138,6,25,150,6
,,,,197902,3980300,LANG O/T ENGLISH III - ASL,5,15,3,9,27,3
,,,,197902,13002300,AGRCLTR STRUCTURE DESIGN & FAB,13,69,5.3,13,69,5.3
Total,,,,197902,,,96,468,4.9,127,621,4.9
,,,,197902,,,,,,,,
198901,BREMOND ISD,TRADITIONAL ISD/CSD,,198901,3220400,ENGLISH IV (ENG 4),16,90,5.6,16,90,5.6
,,,,198901,3310300,ECONOMICS W/EMPH FREE ENTERPR,6,18,3,6,18,3
,,,,198901,3330100,UNITED STATES GOVERNMENT (GOVT,7,21,3,7,21,3
,,,,198901,3340100,US HISTORY STUDIES SINCE 1877,12,48,4,10,60,6
Total,,,,198901,,,37,177,4.8,39,189,4.8
,,,,198901,,,,,,,,
198902,CALVERT ISD,TRADITIONAL ISD/CSD,,198902,3220400,ENGLISH IV (ENG 4),3,3,3,3,3,3
Total,,,,198902,,,3,3,3,3,3,3
,,,,198902,,,,,,,,
198903,FRANKLIN ISD,TRADITIONAL ISD/CSD,,198903,3220300,ENGLISH III (ENG 3),23,120,5.2,23,120,5.2
,,,,198903,3220400,ENGLISH IV (ENG 4),16,96,6,27,162,6
,,,,198903,3310300,ECONOMICS W/EMPH FREE ENTERPR,6,24,4,13,39,3
,,,,198903,3330100,UNITED STATES GOVERNMENT (GOVT,11,33,3,16,48,3
,,,,198903,3340100,US HISTORY STUDIES SINCE 1877,25,141,5.6,25,141,5.6
,,,,198903,3440300,LANG O/T ENGLISH III - SPANISH,17,54,3.2,21,72,3.4
Total,,,,198903,,,100,468,4.7,125,582,4.7
,,,,198903,,,,,,,,
198905,HEARNE ISD,TRADITIONAL ISD/CSD,,198905,3220300,ENGLISH III (ENG 3),9,36,4,9,36,4
,,,,198905,3220400,ENGLISH IV (ENG 4),11,33,3,11,33,3
Total,,,,198905,,,12,69,5.8,12,69,5.8
,,,,198905,,,,,,,,
198906,MUMFORD ISD,TRADITIONAL ISD/CSD,,198906,3220400,ENGLISH IV (ENG 4),,0,,6,18,3
Total,,,,198906,,,,0,,6,18,3
,,,,198906,,,,,,,,
199901,ROCKWALL ISD,TRADITIONAL ISD/CSD,,199901,3060200,EARTH AND SPACE SCIENCE (ESS),12,66,5.5,38,222,5.8
,,,,199901,3100500,ALGEBRA I (ALG 1),22,114,5.2,27,135,5
,,,,199901,3101100,PRECALCULUS (PRE CALC),148,852,5.8,251,"1,452",5.8
,,,,199901,3102530,STATISTICS,25,144,5.8,35,204,5.8
,,,,199901,3220400,ENGLISH IV (ENG 4),37,222,6,52,309,5.9
,,,,199901,3310300,ECONOMICS W/EMPH FREE ENTERPR,47,141,3,64,192,3
,,,,199901,3330100,UNITED STATES GOVERNMENT (GOVT,23,69,3,34,102,3
,,,,199901,12701305,CAREER PREP I/EXT CAREER PREP,3,3,3,3,3,3
,,,,199901,12701405,CAREER PREP II/EXT CAREER PREP,3,3,3,3,3,3
,,,,199901,13039700,AUTO TECHNOLOGY II: AUTO SERVC,10,30,3,10,30,3
Total,,,,199901,,,318,"1,644",5.2,505,"2,652",5.3
,,,,199901,,,,,,,,
199902,ROYSE CITY ISD,TRADITIONAL ISD/CSD,,199902,3101100,PRECALCULUS (PRE CALC),24,138,5.8,28,162,5.8
,,,,199902,3102500,INDEP STUDY IN MATH (1ST TIME),12,36,3,12,36,3
,,,,199902,3220300,ENGLISH III (ENG 3),34,189,5.6,42,234,5.6
,,,,199902,3220400,ENGLISH IV (ENG 4),45,270,6,46,276,6
,,,,199902,3250700,"THEATRE I, THEATRE PROD I",3,12,4,10,30,3
,,,,199902,3310300,ECONOMICS W/EMPH FREE ENTERPR,31,93,3,37,111,3
,,,,199902,3330100,UNITED STATES GOVERNMENT (GOVT,34,102,3,40,120,3
,,,,199902,3340100,US HISTORY STUDIES SINCE 1877,23,138,6,25,150,6
,,,,199902,3350100,PSYCHOLOGY (PSYCH),22,66,3,22,66,3
,,,,199902,3370100,SOCIOLOGY (SOC),16,48,3,16,48,3
,,,,199902,13009900,PROFESSIONAL COMMUNICATIONS,7,21,3,13,39,3
,,,,199902,13020500,PRCTM IN HLTH SCIENCE 1ST TIME,3,12,4,6,24,4
,,,,199902,13027410,NETWORKING/NETWORKING LAB,6,18,3,9,27,3
,,,,199902,13029200,"PRINC LAW, PUB SAFE,CORRT &SEC",,0,,3,3,3
,,,,199902,13029600,COURT SYS & PRACTICES,,0,,3,3,3
,,,,199902,13029700,CORRECTIONAL SERVICES,,0,,3,3,3
,,,,199902,13037100,PRINCIPLES OF TECHNOLOGY,3,3,3,3,3,3
,,,,199902,13037200,SCIENTIFIC RESEARCH & DESIGN,17,51,3,17,51,3
,,,,199902,13037300,ENG DESIGN & PROB SOLVING,3,3,3,3,3,3
,,,,199902,PES00055,INDIVIDUAL OR TEAM SPORTS,6,24,4,14,42,3
Total,,,,199902,,,274,"1,233",4.5,322,"1,440",4.5
,,,,199902,,,,,,,,
200901,BALLINGER ISD,TRADITIONAL ISD/CSD,,200901,3102500,INDEP STUDY IN MATH (1ST TIME),13,60,4.6,13,60,4.6
,,,,200901,3102501,INDEP STUDY IN MATH (2ND TIME),3,3,3,3,3,3
