REPORT_DISTRICT,REPORT_DISTNAME,REPORT_CHARTER_STATUS,BLANK_COLUMN,DISTRICT,SERVICE,SERVICEX,CTE_STUDENTS,CTE_HOURS,CTE_AVG,ALL_STUDENTS,ALL_HOURS,ALL_AVG
,,,,187907,3240900,PUBLIC SPEAKING I (PUBSPKG1),28,84,3,31,93,3
,,,,187907,3330100,UNITED STATES GOVERNMENT (GOVT,24,-999,-41.625,24,-999,-41.625
,,,,187907,3340100,US HISTORY STUDIES SINCE 1877,29,165,5.7,32,183,5.7
,,,,187907,3350100,PSYCHOLOGY (PSYCH),3,3,3,3,3,3
,,,,187907,3370100,SOCIOLOGY (SOC),27,81,3,30,90,3
Total,,,,187907,,,131,522,4,140,558,4
,,,,187907,,,,,,,,
187910,ONALASKA ISD,TRADITIONAL ISD/CSD,,187910,3102500,INDEP STUDY IN MATH (1ST TIME),3,3,3,3,3,3
,,,,187910,3152700,MUSIC I THEORY (MUS1THY),6,18,3,6,18,3
,,,,187910,3152800,MUSIC II THEORY (MUS2THY),3,3,3,3,3,3
,,,,187910,3220300,ENGLISH III (ENG 3),12,48,4,12,48,4
,,,,187910,3220400,ENGLISH IV (ENG 4),15,45,3,15,45,3
,,,,187910,3241400,COMMUNICATION APPLICATIONS,5,15,3,5,15,3
,,,,187910,3330100,UNITED STATES GOVERNMENT (GOVT,10,30,3,10,30,3
,,,,187910,3340100,US HISTORY STUDIES SINCE 1877,11,33,3,11,33,3
,,,,187910,3350100,PSYCHOLOGY (PSYCH),3,12,4,3,12,4
,,,,187910,3370100,SOCIOLOGY (SOC),9,27,3,9,27,3
,,,,187910,3500100,ART I (ART 1),3,12,4,3,12,4
,,,,187910,13029200,"PRINC LAW, PUB SAFE,CORRT &SEC",3,3,3,3,3,3
Total,,,,187910,,,68,258,3.8,68,258,3.8
,,,,187910,,,,,,,,
188901,AMARILLO ISD,TRADITIONAL ISD/CSD,,188901,3101100,PRECALCULUS (PRE CALC),216,"1,340",6.2,328,"2,077",6.3
,,,,188901,3221600,HUMANITIES (FIRST TIME TAKEN),6,24,4,14,42,3
,,,,188901,3330100,UNITED STATES GOVERNMENT (GOVT,3,3,3,3,3,3
,,,,188901,3340100,US HISTORY STUDIES SINCE 1877,,0,,13,39,3
,,,,188901,3440300,LANG O/T ENGLISH III - SPANISH,10,40,4,12,96,8
,,,,188901,13011400,BUSIN INFO MGT I,33,218,6.6,33,218,6.6
,,,,188901,13020510,PRACTICUM HEALTH SCIENCE II,12,55,4.6,12,55,4.6
,,,,188901,13025200,COSMETOLOGY I,10,30,3,10,30,3
,,,,188901,13032600,ADV PRECISION METAL MANUF,3,3,3,3,3,3
,,,,188901,13036900,ADVANCED ELECTRONICS,3,3,3,3,3,3
,,,,188901,A3010200,AP BIOLOGY,57,442,7.8,82,609,7.4
,,,,188901,A3040000,AP CHEMISTRY,43,110,2.6,80,211,2.6
,,,,188901,A3050003,AP PHYSICS 1,33,148,4.5,84,380,4.5
,,,,188901,A3050004,AP PHYSICS 2,14,112,8,20,160,8
,,,,188901,A3100101,AP CALCULUS AB,4,4,4,4,4,4
,,,,188901,A3220200,AP ENGLISH LITERATURE AND COMP,134,750,5.6,183,"1,026",5.6
,,,,188901,A3310200,AP MACROECONOMICS,47,141,3,58,174,3
,,,,188901,A3330100,AP U.S. GOVERNMENT & POLITICS,154,462,3,214,642,3
,,,,188901,A3340100,AP UNITED STATES HISTORY,199,"1,095",5.5,306,"1,683",5.5
,,,,188901,A3340200,AP EUROPEAN HISTORY,5,15,3,9,27,3
,,,,188901,CP110100,COLGE PREP CRSE ENGL LANG ARTS,189,990,5.2,228,"1,209",5.3
,,,,188901,CP111200,COLGE PREP COURSE MATHEMATICS,146,753,5.2,186,963,5.2
,,,,188901,I3010200,IB BIOLOGY (IB-BIO),,0,,8,8,8
,,,,188901,I3220400,IB ENGLISH IV (IBENG 4),,0,,6,24,4
,,,,188901,I3301500,"IB HIST: EUROPE, HIGHER LEVEL",,0,,3,3,3
Total,,,,188901,,,"1,302","6,747",5.2,"1,867","9,698",5.2
,,,,188901,,,,,,,,
188902,RIVER ROAD ISD,TRADITIONAL ISD/CSD,,188902,3101100,PRECALCULUS (PRE CALC),4,4,4,10,40,4
,,,,188902,3152900,MUSIC I HISTORY (MUS1HIST),3,3,3,3,3,3
,,,,188902,3220400,ENGLISH IV (ENG 4),14,78,5.6,14,78,5.6
,,,,188902,3330100,UNITED STATES GOVERNMENT (GOVT,14,42,3,14,42,3
,,,,188902,3340100,US HISTORY STUDIES SINCE 1877,14,84,6,20,120,6
,,,,188902,13020300,MEDICAL TERMINOLOGY,11,33,3,11,-999,-90.81818182
Total,,,,188902,,,63,275,4.4,72,322,4.5
,,,,188902,,,,,,,,
188903,HIGHLAND PARK ISD,TRADITIONAL ISD/CSD,,188903,3101100,PRECALCULUS (PRE CALC),20,131,6.6,21,138,6.6
,,,,188903,3220400,ENGLISH IV (ENG 4),14,75,5.4,19,102,5.4
,,,,188903,3310300,ECONOMICS W/EMPH FREE ENTERPR,12,36,3,15,45,3
,,,,188903,3330100,UNITED STATES GOVERNMENT (GOVT,13,39,3,17,51,3
,,,,188903,3340100,US HISTORY STUDIES SINCE 1877,20,114,5.7,20,114,5.7
,,,,188903,13011400,BUSIN INFO MGT I,14,56,4,14,56,4
,,,,188903,13037200,SCIENTIFIC RESEARCH & DESIGN,6,24,4,8,32,4
Total,,,,188903,,,89,475,5.3,103,538,5.2
,,,,188903,,,,,,,,
188904,BUSHLAND ISD,TRADITIONAL ISD/CSD,,188904,3102500,INDEP STUDY IN MATH (1ST TIME),16,84,5.3,20,108,5.4
,,,,188904,3220400,ENGLISH IV (ENG 4),35,207,5.9,38,225,5.9
,,,,188904,3240900,PUBLIC SPEAKING I (PUBSPKG1),32,96,3,36,108,3
,,,,188904,3330100,UNITED STATES GOVERNMENT (GOVT,40,120,3,43,129,3
,,,,188904,3340100,US HISTORY STUDIES SINCE 1877,38,225,5.9,48,285,5.9
,,,,188904,3350100,PSYCHOLOGY (PSYCH),14,42,3,16,48,3
,,,,188904,3440400,LANG O/T ENGLISH IV - SPANISH,10,30,3,9,36,4
,,,,188904,13037200,SCIENTIFIC RESEARCH & DESIGN,14,56,4,14,56,4
Total,,,,188904,,,187,860,4.6,214,995,4.6
,,,,188904,,,,,,,,
189901,MARFA ISD,TRADITIONAL ISD/CSD,,189901,3100600,ALGEBRA II (ALG2),20,60,3,21,63,3
,,,,189901,3101100,PRECALCULUS (PRE CALC),3,3,3,3,3,3
,,,,189901,3151300,MUSIC I JAZZ BAND (MUS1JZBN),3,3,3,3,3,3
,,,,189901,3220200,ENGLISH II (ENG 2),3,3,3,3,3,3
,,,,189901,3220300,ENGLISH III (ENG 3),12,36,3,13,39,3
,,,,189901,3370100,SOCIOLOGY (SOC),3,3,3,3,3,3
,,,,189901,13020300,MEDICAL TERMINOLOGY,3,12,4,3,12,4
Total,,,,189901,,,44,132,3,47,141,3
,,,,189901,,,,,,,,
189902,PRESIDIO ISD,TRADITIONAL ISD/CSD,,189902,3100500,ALGEBRA I (ALG 1),6,6,6,6,6,6
,,,,189902,3102500,INDEP STUDY IN MATH (1ST TIME),6,6,6,6,6,6
,,,,189902,3102501,INDEP STUDY IN MATH (2ND TIME),3,3,3,3,3,3
,,,,189902,3152900,MUSIC I HISTORY (MUS1HIST),18,54,3,25,75,3
,,,,189902,3220200,ENGLISH II (ENG 2),20,108,5.4,21,114,5.4
,,,,189902,3220300,ENGLISH III (ENG 3),26,102,3.9,26,102,3.9
,,,,189902,3220400,ENGLISH IV (ENG 4),16,54,3.4,16,54,3.4
,,,,189902,3240900,PUBLIC SPEAKING I (PUBSPKG1),7,21,3,7,21,3
,,,,189902,3241400,COMMUNICATION APPLICATIONS,19,57,3,26,78,3
,,,,189902,3330100,UNITED STATES GOVERNMENT (GOVT,26,78,3,26,78,3
,,,,189902,3340100,US HISTORY STUDIES SINCE 1877,29,132,4.6,30,138,4.6
,,,,189902,3350100,PSYCHOLOGY (PSYCH),21,63,3,21,63,3
,,,,189902,3370100,SOCIOLOGY (SOC),6,24,4,6,24,4
,,,,189902,3380001,SOCIAL STUDIES ADV (1ST TIME),5,15,3,5,15,3
,,,,189902,3380002,SPEC TOPIC IN SOC STUD (1ST),20,60,3,20,60,3
,,,,189902,3380021,SOCIAL STUDIES ADV (2ND TIME),3,3,3,3,3,3
,,,,189902,3380031,SOCIAL STUDIES ADV STUD (3RD),3,3,3,3,3,3
,,,,189902,3440100,LANG O/T ENGLISH I - SPANISH,31,147,4.7,33,156,4.7
,,,,189902,3440200,LANG O/T ENGLISH II - SPANISH,30,141,4.7,32,150,4.7
,,,,189902,3440300,LANG O/T ENGLISH III - SPANISH,25,117,4.7,28,132,4.7
,,,,189902,3580900,INDPT STDY IN TECH APS 1ST TME,6,6,6,6,6,6
,,,,189902,13002300,AG FAC DESGN & FABR,21,63,3,21,63,3
,,,,189902,13011400,BUSIN INFO MGT I,3,3,3,3,3,3
,,,,189902,13011500,BUSIN INFO MGT II,3,3,3,3,3,3
,,,,189902,13020300,MEDICAL TERMINOLOGY,3,3,3,3,3,3
,,,,189902,13020400,HEALTH SCIENCE,19,105,5.5,19,105,5.5
,,,,189902,13020800,PATHOPHYSIOLOGY,3,3,3,3,3,3
,,,,189902,13027200,PRINCIPLES OF INFO TECH,3,3,3,3,3,3
,,,,189902,13027300,COMPUTER MAINTENANCE,3,3,3,3,3,3
,,,,189902,13027600,COMPUTER PROGRAMMING,3,3,3,3,3,3
,,,,189902,13027900,WEB TECHNOLOGIES,3,3,3,3,3,3
,,,,189902,13029200,"PRINC LAW, PUB SAFE,CORRT &SEC",7,21,3,7,21,3
,,,,189902,13032300,WELDING,50,180,3.6,50,180,3.6
,,,,189902,13032400,ADVANCED WELDING,16,78,4.9,16,78,4.9
Total,,,,189902,,,433,"1,686",3.9,456,"1,773",3.9
,,,,189902,,,,,,,,
190903,RAINS ISD,TRADITIONAL ISD/CSD,,190903,3102500,INDEP STUDY IN MATH (1ST TIME),,0,,5,15,3
,,,,190903,3220300,ENGLISH III (ENG 3),11,33,3,17,90,5.3
,,,,190903,3330100,UNITED STATES GOVERNMENT (GOVT,6,18,3,7,21,3
,,,,190903,3340100,US HISTORY STUDIES SINCE 1877,15,45,3,20,111,5.6
,,,,190903,3350100,PSYCHOLOGY (PSYCH),3,3,3,3,3,3
,,,,190903,3370100,SOCIOLOGY (SOC),3,3,3,3,3,3
,,,,190903,13011200,"PRINC OF BUSIN, MARK, & FINAN",3,3,3,3,3,3
,,,,190903,13020300,MEDICAL TERMINOLOGY,5,15,3,5,15,3
Total,,,,190903,,,31,126,4.1,59,270,4.6
,,,,190903,,,,,,,,
191901,CANYON ISD,TRADITIONAL ISD/CSD,,191901,3101100,PRECALCULUS (PRE CALC),145,639,4.4,195,918,4.7
,,,,191901,3102500,INDEP STUDY IN MATH (1ST TIME),12,63,5.3,15,81,5.4
,,,,191901,3220400,ENGLISH IV (ENG 4),128,735,5.7,146,843,5.8
,,,,191901,3240900,PUBLIC SPEAKING I (PUBSPKG1),49,147,3,56,168,3
,,,,191901,3310300,ECONOMICS W/EMPH FREE ENTERPR,64,192,3,70,210,3
,,,,191901,3330100,UNITED STATES GOVERNMENT (GOVT,84,252,3,89,267,3
,,,,191901,3340100,US HISTORY STUDIES SINCE 1877,122,711,5.8,149,870,5.8
,,,,191901,3980300,LANG O/T ENGLISH III - ASL,40,234,5.9,60,351,5.9
,,,,191901,13011500,BUSIN INFO MGT II,14,42,3,14,42,3
,,,,191901,13020500,PRACTICUM HEALTH SCIENCE,3,3,3,3,3,3
,,,,191901,13037200,SCIENTIFIC RESEARCH & DESIGN,22,132,6,22,132,6
,,,,191901,A3010200,AP BIOLOGY,12,48,4,22,164,7.5
,,,,191901,A3040000,AP CHEMISTRY,4,4,4,4,4,4
,,,,191901,A3330100,AP U.S. GOVERNMENT & POLITICS,47,141,3,62,186,3
,,,,191901,A3340100,AP UNITED STATES HISTORY,52,291,5.6,97,552,5.7
Total,,,,191901,,,787,"3,652",4.6,998,"4,809",4.8
,,,,191901,,,,,,,,
192901,REAGAN COUNTY ISD,TRADITIONAL ISD/CSD,,192901,3220300,ENGLISH III (ENG 3),9,36,4,10,57,5.7
,,,,192901,3220400,ENGLISH IV (ENG 4),6,24,4,14,42,3
,,,,192901,3310300,ECONOMICS W/EMPH FREE ENTERPR,5,15,3,6,24,4
,,,,192901,3330100,UNITED STATES GOVERNMENT (GOVT,5,15,3,6,24,4
,,,,192901,3380001,SOCIAL STUDIES ADV (1ST TIME),9,36,4,11,63,5.7
Total,,,,192901,,,26,126,4.8,44,210,4.8
,,,,192901,,,,,,,,
193902,LEAKEY ISD,TRADITIONAL ISD/CSD,,193902,3102500,INDEP STUDY IN MATH (1ST TIME),3,12,4,9,27,3
,,,,193902,3220400,ENGLISH IV (ENG 4),9,27,3,9,36,4
,,,,193902,3350100,PSYCHOLOGY (PSYCH),3,3,3,3,3,3
,,,,193902,3370100,SOCIOLOGY (SOC),3,3,3,5,15,3
,,,,193902,A3340100,AP UNITED STATES HISTORY,6,6,6,4,4,4
Total,,,,193902,,,13,60,4.6,23,99,4.3
,,,,193902,,,,,,,,
194902,AVERY ISD,TRADITIONAL ISD/CSD,,194902,3102500,INDEP STUDY IN MATH (1ST TIME),3,3,3,3,3,3
,,,,194902,3350100,PSYCHOLOGY (PSYCH),3,3,3,3,3,3
Total,,,,194902,,,15,45,3,18,54,3
,,,,194902,,,,,,,,
194903,RIVERCREST ISD,TRADITIONAL ISD/CSD,,194903,3102500,INDEP STUDY IN MATH (1ST TIME),6,24,4,6,24,4
,,,,194903,3102501,INDEP STUDY IN MATH (2ND TIME),0,19,0,0,19,0
,,,,194903,3220400,ENGLISH IV (ENG 4),12,69,5.8,12,69,5.8
,,,,194903,3310300,ECONOMICS W/EMPH FREE ENTERPR,6,18,3,6,18,3
,,,,194903,3330100,UNITED STATES GOVERNMENT (GOVT,6,18,3,6,18,3
,,,,194903,3340100,US HISTORY STUDIES SINCE 1877,10,30,3,10,30,3
,,,,194903,3350100,PSYCHOLOGY (PSYCH),3,3,3,3,3,3
,,,,194903,13020300,MEDICAL TERMINOLOGY,3,3,3,3,3,3
,,,,194903,13020600,ANATOMY & PHYSIOLOGY,16,128,8,16,128,8
,,,,194903,13037200,SCIENTIFIC RESEARCH & DESIGN,9,36,4,9,36,4
Total,,,,194903,,,67,354,5.3,67,354,5.3
,,,,194903,,,,,,,,
194904,CLARKSVILLE ISD,TRADITIONAL ISD/CSD,,194904,3101100,PRECALCULUS (PRE CALC),3,12,4,14,42,3
,,,,194904,3220300,ENGLISH III (ENG 3),6,6,6,13,39,3
,,,,194904,3220400,ENGLISH IV (ENG 4),6,24,4,9,36,4
,,,,194904,3340100,US HISTORY STUDIES SINCE 1877,6,6,6,9,36,4
,,,,194904,3380001,SOCIAL STUDIES ADV (1ST TIME),6,24,4,10,30,3
Total,,,,194904,,,12,72,6,31,183,5.9
,,,,194904,,,,,,,,
194905,DETROIT ISD,TRADITIONAL ISD/CSD,,194905,3102501,INDEP STUDY IN MATH (2ND TIME),15,45,3,15,45,3
,,,,194905,3220400,ENGLISH IV (ENG 4),15,87,5.8,15,87,5.8
,,,,194905,3340100,US HISTORY STUDIES SINCE 1877,12,72,6,12,72,6
Total,,,,194905,,,42,204,4.9,42,204,4.9
,,,,194905,,,,,,,,
195902,BALMORHEA ISD,TRADITIONAL ISD/CSD,,195902,3102500,INDEP STUDY IN MATH (1ST TIME),3,3,3,3,3,3
,,,,195902,3152900,MUSIC I HISTORY (MUS1HIST),3,12,4,3,12,4
,,,,195902,3220300,ENGLISH III (ENG 3),3,12,4,3,12,4
,,,,195902,3220400,ENGLISH IV (ENG 4),6,18,3,6,18,3
,,,,195902,3240900,PUBLIC SPEAKING I (PUBSPKG1),3,3,3,3,3,3
,,,,195902,3310300,ECONOMICS W/EMPH FREE ENTERPR,3,3,3,3,3,3
,,,,195902,3330100,UNITED STATES GOVERNMENT (GOVT,7,21,3,7,21,3
,,,,195902,3340100,US HISTORY STUDIES SINCE 1877,3,12,4,3,12,4
,,,,195902,3350100,PSYCHOLOGY (PSYCH),3,3,3,3,3,3
,,,,195902,13011400,BUSIN INFO MGT I,11,66,6,11,66,6
,,,,195902,13020300,MEDICAL TERMINOLOGY,3,3,3,3,3,3
,,,,195902,13020400,HEALTH SCIENCE,6,6,6,6,6,6
,,,,195902,13020800,PATHOPHYSIOLOGY,3,3,3,3,3,3
,,,,195902,13032300,WELDING,3,12,4,3,12,4
Total,,,,195902,,,46,201,4.4,46,201,4.4
,,,,195902,,,,,,,,
196902,WOODSBORO ISD,TRADITIONAL ISD/CSD,,196902,3102500,INDEP STUDY IN MATH (1ST TIME),5,15,3,6,18,3
,,,,196902,3152500,APPLIED MUSIC I (MUS1APL),3,12,4,3,12,4
,,,,196902,3220400,ENGLISH IV (ENG 4),13,75,5.8,13,75,5.8
,,,,196902,3240900,PUBLIC SPEAKING I (PUBSPKG1),6,24,4,6,24,4
,,,,196902,3310300,ECONOMICS W/EMPH FREE ENTERPR,6,24,4,6,24,4
,,,,196902,3320100,WORLD GEOGRAPHY STUDIES (W GEO,3,3,3,3,3,3
,,,,196902,3330100,UNITED STATES GOVERNMENT (GOVT,6,18,3,6,18,3
,,,,196902,3340100,US HISTORY STUDIES SINCE 1877,6,18,3,10,30,3
,,,,196902,3350100,PSYCHOLOGY (PSYCH),3,3,3,3,12,4
,,,,196902,3380001,SOCIAL STUDIES ADV (1ST TIME),3,3,3,3,3,3
Total,,,,196902,,,52,201,3.9,56,219,3.9
,,,,196902,,,,,,,,
196903,REFUGIO ISD,TRADITIONAL ISD/CSD,,196903,3220400,ENGLISH IV (ENG 4),6,6,6,6,24,4
,,,,196903,3310300,ECONOMICS W/EMPH FREE ENTERPR,3,3,3,5,15,3
,,,,196903,3330100,UNITED STATES GOVERNMENT (GOVT,3,3,3,5,15,3
,,,,196903,3340100,US HISTORY STUDIES SINCE 1877,6,6,6,11,54,4.9
,,,,196903,13020300,MEDICAL TERMINOLOGY,,0,,3,3,3
,,,,196903,N1300253,PRINCIPLES OF OIL & GAS PRDCTN,3,3,3,3,3,3
Total,,,,196903,,,7,21,3,28,117,4.2
,,,,196903,,,,,,,,
197902,MIAMI ISD,TRADITIONAL ISD/CSD,,197902,3101100,PRECALCULUS (PRE CALC),3,3,3,4.5,4.5,4.5
,,,,197902,3220300,ENGLISH III (ENG 3),9,36,4,12,72,6
,,,,197902,3220400,ENGLISH IV (ENG 4),10,60,6,10,60,6
,,,,197902,3330100,UNITED STATES GOVERNMENT (GOVT,10,30,3,10,30,3
,,,,197902,3340100,US HISTORY STUDIES SINCE 1877,3,12,4,7,21,3
,,,,197902,3350100,PSYCHOLOGY (PSYCH),,0,,3,3,3
,,,,197902,13000900,AGRIBUSINESS MGT & MARKETING,3,3,3,3,3,3
Total,,,,197902,,,30,144,4.8,40,198,5
,,,,197902,,,,,,,,
198901,BREMOND ISD,TRADITIONAL ISD/CSD,,198901,3220400,ENGLISH IV (ENG 4),2,2,2,2,2,2
,,,,198901,3310300,ECONOMICS W/EMPH FREE ENTERPR,1,1,1,1,1,1
,,,,198901,3330100,UNITED STATES GOVERNMENT (GOVT,1,1,1,1,1,1
,,,,198901,3340100,US HISTORY STUDIES SINCE 1877,7,14,2,11,19,1.7
Total,,,,198901,,,16,24,1.5,20,29,1.5
,,,,198901,,,,,,,,
198902,CALVERT ISD,TRADITIONAL ISD/CSD,,198902,3220400,ENGLISH IV (ENG 4),3,12,4,3,12,4
Total,,,,198902,,,3,12,4,3,12,4
,,,,198902,,,,,,,,
198903,FRANKLIN ISD,TRADITIONAL ISD/CSD,,198903,3310300,ECONOMICS W/EMPH FREE ENTERPR,7,21,3,10,30,3
,,,,198903,3330100,UNITED STATES GOVERNMENT (GOVT,17,51,3,27,81,3
,,,,198903,3340100,US HISTORY STUDIES SINCE 1877,20,120,6,21,123,5.9
Total,,,,198903,,,44,192,4.4,58,234,4
,,,,198903,,,,,,,,
198905,HEARNE ISD,TRADITIONAL ISD/CSD,,198905,3220400,ENGLISH IV (ENG 4),6,6,6,6,24,4
,,,,198905,3310300,ECONOMICS W/EMPH FREE ENTERPR,3,3,3,3,12,4
,,,,198905,3330100,UNITED STATES GOVERNMENT (GOVT,3,3,3,3,12,4
Total,,,,198905,,,3,12,4,12,48,4
,,,,198905,,,,,,,,
199901,ROCKWALL ISD,TRADITIONAL ISD/CSD,,199901,3220400,ENGLISH IV (ENG 4),31,174,5.6,38,207,5.4
,,,,199901,3310300,ECONOMICS W/EMPH FREE ENTERPR,22,66,3,25,75,3
,,,,199901,3330100,UNITED STATES GOVERNMENT (GOVT,24,72,3,32,96,3
Total,,,,199901,,,77,312,4.1,95,378,4
,,,,199901,,,,,,,,
199902,ROYSE CITY ISD,TRADITIONAL ISD/CSD,,199902,3220400,ENGLISH IV (ENG 4),30,174,5.8,30,174,5.8
,,,,199902,3310300,ECONOMICS W/EMPH FREE ENTERPR,18,54,3,18,54,3
,,,,199902,3330100,UNITED STATES GOVERNMENT (GOVT,27,81,3,27,81,3
,,,,199902,3340100,US HISTORY STUDIES SINCE 1877,18,54,3,10,57,5.7
Total,,,,199902,,,84,363,4.3,85,366,4.3
,,,,199902,,,,,,,,
200901,BALLINGER ISD,TRADITIONAL ISD/CSD,,200901,3102500,INDEP STUDY IN MATH (1ST TIME),15,48,3.2,17,54,3.2
,,,,200901,3220300,ENGLISH III (ENG 3),15,60,4,26,78,3
,,,,200901,3220400,ENGLISH IV (ENG 4),13,51,3.9,14,54,3.9
,,,,200901,3310300,ECONOMICS W/EMPH FREE ENTERPR,3,3,3,3,3,3
,,,,200901,3330100,UNITED STATES GOVERNMENT (GOVT,13,-999,-76.84615385,14,-999,-71.35714286
,,,,200901,3340100,US HISTORY STUDIES SINCE 1877,11,60,5.5,14,78,5.6
Total,,,,200901,,,63,261,4.1,73,309,4.2
,,,,200901,,,,,,,,
200902,MILES ISD,TRADITIONAL ISD/CSD,,200902,3102500,INDEP STUDY IN MATH (1ST TIME),3,12,4,3,12,4
,,,,200902,3220300,ENGLISH III (ENG 3),9,27,3,10,57,5.7
,,,,200902,3220400,ENGLISH IV (ENG 4),9,27,3,9,27,3
,,,,200902,3330100,UNITED STATES GOVERNMENT (GOVT,9,27,3,9,27,3
,,,,200902,3350100,PSYCHOLOGY (PSYCH),7,21,3,7,21,3
,,,,200902,3380001,SOCIAL STUDIES ADV (1ST TIME),3,3,3,7,21,3
,,,,200902,3380002,SPEC TOPIC IN SOC STUD (1ST),9,27,3,9,27,3
,,,,200902,3380021,SOCIAL STUDIES ADV (2ND TIME),3,3,3,7,21,3
,,,,200902,13020200,PRINCIPLES OF HEALTH SCIENCE,3,3,3,3,3,3
,,,,200902,13020300,MEDICAL TERMINOLOGY,3,3,3,3,3,3
,,,,200902,13036500,ENG DESIGN & PRESENTATION,3,3,3,3,3,3
Total,,,,200902,,,49,162,3.3,64,222,3.5
,,,,200902,,,,,,,,
200904,WINTERS ISD,TRADITIONAL ISD/CSD,,200904,3101100,PRECALCULUS (PRE CALC),12,36,3,13,39,3
,,,,200904,3102500,INDEP STUDY IN MATH (1ST TIME),16,48,3,17,51,3
,,,,200904,3220300,ENGLISH III (ENG 3),3,12,4,3,12,4
,,,,200904,3220400,ENGLISH IV (ENG 4),3,3,3,3,3,3
,,,,200904,3221500,LITERARY GENRES (LIT GENR),3,3,3,3,3,3
,,,,200904,3330100,UNITED STATES GOVERNMENT (GOVT,3,3,3,3,3,3
,,,,200904,3340100,US HISTORY STUDIES SINCE 1877,3,12,4,6,18,3
,,,,200904,3350100,PSYCHOLOGY (PSYCH),3,3,3,3,3,3
,,,,200904,3370100,SOCIOLOGY (SOC),3,3,3,3,3,3
,,,,200904,13018200,PRINC GOV & PUBLIC ADMIN,3,3,3,3,3,3
,,,,200904,13020300,MEDICAL TERMINOLOGY,6,24,4,9,27,3
,,,,200904,N1302094,MEDICAL INTERVENTIONS (PLTW),5,15,3,5,15,3
Total,,,,200904,,,53,171,3.2,58,189,3.3
,,,,200904,,,,,,,,
201902,HENDERSON ISD,TRADITIONAL ISD/CSD,,201902,13009900,PROFESSIONAL COMMUNICATIONS,29,87,3,50,150,3
,,,,201902,13025200,COSMETOLOGY I,6,6,6,6,6,6
,,,,201902,13025300,COSMETOLOGY II,3,12,4,3,12,4
,,,,201902,13027200,PRINCIPLES OF INFO TECH,6,6,6,6,6,6
Total,,,,201902,,,33,111,3.4,54,174,3.2
,,,,201902,,,,,,,,
201904,LEVERETTS CHAPEL ISD,TRADITIONAL ISD/CSD,,201904,13011400,BUSIN INFO MGT I,3,3,3,3,3,3
Total,,,,201904,,,3,3,3,3,3,3
,,,,201904,,,,,,,,
201907,MOUNT ENTERPRISE ISD,TRADITIONAL ISD/CSD,,201907,3220400,ENGLISH IV (ENG 4),4.5,4.5,4.5,4.5,4.5,4.5
,,,,201907,3340100,US HISTORY STUDIES SINCE 1877,6,6,6,6,6,6
Total,,,,201907,,,11,33,3,15,45,3
,,,,201907,,,,,,,,
201908,OVERTON ISD,TRADITIONAL ISD/CSD,,201908,3220400,ENGLISH IV (ENG 4),5,15,3,5,15,3
Total,,,,201908,,,5,15,3,5,15,3
,,,,201908,,,,,,,,
201910,TATUM ISD,TRADITIONAL ISD/CSD,,201910,3102500,INDEP STUDY IN MATH (1ST TIME),6,18,3,6,18,3
,,,,201910,3220400,ENGLISH IV (ENG 4),28,162,5.8,29,168,5.8
,,,,201910,3330100,UNITED STATES GOVERNMENT (GOVT,28,84,3,29,87,3
,,,,201910,3340100,US HISTORY STUDIES SINCE 1877,41,198,4.8,52,250,4.8
,,,,201910,3350100,PSYCHOLOGY (PSYCH),32,96,3,39,117,3
,,,,201910,3380002,SPEC TOPIC IN SOC STUD (1ST),26,78,3,27,81,3
,,,,201910,3501700,ART III HISTORY (ART3HIST),10,30,3,10,30,3
Total,,,,201910,,,171,666,3.9,192,751,3.9
,,,,201910,,,,,,,,
201913,CARLISLE ISD,TRADITIONAL ISD/CSD,,201913,3340100,US HISTORY STUDIES SINCE 1877,1,1,1,10,10,1
Total,,,,201913,,,1,1,1,10,10,1
,,,,201913,,,,,,,,
201914,WEST RUSK COUNTY CONSOLIDATED ISD,TRADITIONAL ISD/CSD,,201914,3220400,ENGLISH IV (ENG 4),7,21,3,12,66,5.5
,,,,201914,3240900,PUBLIC SPEAKING I (PUBSPKG1),3,3,3,3,3,3
,,,,201914,3330100,UNITED STATES GOVERNMENT (GOVT,5,15,3,11,36,3.3
,,,,201914,3340100,US HISTORY STUDIES SINCE 1877,11,42,3.8,15,54,3.6
,,,,201914,13025300,COSMETOLOGY II,,0,,0,11,0
,,,,201914,13039600,AUTOMOTIVE TECHNOLOGY,3,3,3,3,3,3
Total,,,,201914,,,22,87,4,43,179,4.2
,,,,201914,,,,,,,,
202903,HEMPHILL ISD,TRADITIONAL ISD/CSD,,202903,3010200,BIOLOGY (BIO),9,36,4,17,68,4
,,,,202903,3101100,PRECALCULUS (PRE CALC),10,40,4,16,64,4
,,,,202903,3102500,INDEP STUDY IN MATH (1ST TIME),7,28,4,7,28,4
,,,,202903,3220400,ENGLISH IV (ENG 4),14,81,5.8,14,81,5.8
Total,,,,202903,,,31,185,6,38,241,6.3
,,,,202903,,,,,,,,
202905,WEST SABINE ISD,TRADITIONAL ISD/CSD,,202905,3220400,ENGLISH IV (ENG 4),6,24,4,6,24,4
,,,,202905,3310300,ECONOMICS W/EMPH FREE ENTERPR,3,12,4,3,12,4
,,,,202905,3330100,UNITED STATES GOVERNMENT (GOVT,3,12,4,3,12,4
